t_id,probability
19778,0.498983
21465,0.517427
25493,0.475084
8272,0.491287
24140,0.52371
633,0.525596
30355,0.518991
13873,0.513942
2835,0.507002
11453,0.527178
9035,0.484537
19391,0.495632
16637,0.501571
1644,0.52183
2404,0.542231
13152,0.497216
18352,0.475727
3503,0.52404
16219,0.469005
5372,0.467542
9849,0.519577
9688,0.485323
10470,0.538446
25916,0.516589
21486,0.518586
8827,0.520758
29318,0.540866
24955,0.509164
15945,0.526485
13362,0.53729
17559,0.50926
22055,0.480383
27144,0.501506
6312,0.470417
9684,0.519825
16769,0.516187
19850,0.544364
7779,0.497637
9906,0.472458
30553,0.510752
29716,0.516667
23374,0.487645
5150,0.491921
16089,0.488759
29349,0.542766
20046,0.515514
3795,0.518797
9378,0.487316
7030,0.47309
19027,0.516776
30371,0.469114
23582,0.536291
830,0.496817
31362,0.510752
28815,0.514819
2661,0.499035
24581,0.486859
30986,0.49003
10684,0.504937
25635,0.514422
10469,0.50377
22246,0.53363
7112,0.470184
2759,0.531719
29498,0.497076
5212,0.473722
8130,0.490568
10850,0.513527
25922,0.467379
4607,0.515983
4270,0.536906
2402,0.49165
27879,0.509523
28549,0.501982
18434,0.486203
12787,0.483363
23137,0.511753
85,0.523257
2130,0.540773
24702,0.531589
24505,0.533594
22785,0.485233
11885,0.53876
24785,0.504659
9321,0.501211
16499,0.518931
23628,0.519581
282,0.520429
19210,0.48667
13650,0.479527
19738,0.493079
25262,0.470586
17176,0.503603
2571,0.49896
31215,0.522212
26821,0.522885
20109,0.473871
8962,0.477712
17157,0.481973
22695,0.487261
26799,0.509519
30010,0.514246
16360,0.512008
16021,0.499617
16413,0.509026
18949,0.540963
21361,0.533779
20110,0.48968
7966,0.526174
6877,0.467606
19291,0.468052
31016,0.52144
22405,0.502327
18383,0.468339
190,0.525784
148,0.47095
11573,0.520214
14691,0.536137
7169,0.479141
16804,0.505365
19714,0.493209
14254,0.502108
23408,0.493147
16451,0.502724
9644,0.482728
5289,0.486974
17049,0.510923
24749,0.486041
3228,0.516079
14616,0.4981
31698,0.514047
3754,0.533151
11290,0.492004
16119,0.527382
24834,0.486338
29632,0.511645
31726,0.498752
31399,0.545079
8109,0.525936
31485,0.490478
21485,0.50308
4247,0.523994
14182,0.49254
11063,0.503245
12823,0.496235
2780,0.534184
8545,0.507117
29448,0.50541
9735,0.497781
6170,0.520908
6204,0.518743
21736,0.47387
18371,0.476649
27451,0.475266
18261,0.506337
16690,0.483022
19209,0.516078
334,0.507659
13155,0.492112
17380,0.520481
2804,0.498609
24034,0.502487
