t_id,probability
19778,0.499209
21465,0.518387
25493,0.472873
8272,0.490786
24140,0.525777
633,0.526102
30355,0.521069
13873,0.514994
2835,0.507001
11453,0.52858
9035,0.483152
19391,0.494697
16637,0.50039
1644,0.522171
2404,0.544249
13152,0.497495
18352,0.473474
3503,0.525342
16219,0.466645
5372,0.464763
9849,0.520247
9688,0.484612
10470,0.540522
25916,0.518213
21486,0.518541
8827,0.521192
29318,0.543254
24955,0.509114
15945,0.528019
13362,0.538989
17559,0.508898
22055,0.47876
27144,0.501686
6312,0.468293
9684,0.521511
16769,0.51778
19850,0.546638
7779,0.497478
9906,0.469706
30553,0.511114
29716,0.516593
23374,0.486628
5150,0.489589
16089,0.487065
29349,0.544955
20046,0.516458
3795,0.519853
9378,0.485008
7030,0.470546
19027,0.516696
30371,0.466552
23582,0.538219
830,0.496928
31362,0.511061
28815,0.516468
2661,0.499145
24581,0.485299
30986,0.489752
10684,0.506228
25635,0.514376
10469,0.503023
22246,0.535765
7112,0.467671
2759,0.533511
29498,0.497587
5212,0.471818
8130,0.490916
10850,0.514908
25922,0.464947
4607,0.515577
4270,0.538778
2402,0.490429
27879,0.509149
28549,0.502271
18434,0.485674
12787,0.482234
23137,0.511381
85,0.524827
2130,0.543195
24702,0.533171
24505,0.53546
22785,0.483668
11885,0.540615
24785,0.50416
9321,0.500996
16499,0.520336
23628,0.519609
282,0.520768
19210,0.485819
13650,0.477613
19738,0.491608
25262,0.468458
17176,0.503085
2571,0.499706
31215,0.523668
26821,0.523438
20109,0.472151
8962,0.475177
17157,0.480631
22695,0.486122
26799,0.510186
30010,0.515616
16360,0.511282
16021,0.498139
16413,0.509924
18949,0.54301
21361,0.535417
20110,0.488836
7966,0.528132
6877,0.465048
19291,0.465353
31016,0.521602
22405,0.500893
18383,0.465581
190,0.527176
148,0.468779
11573,0.521985
14691,0.538022
7169,0.477672
16804,0.503882
19714,0.492744
14254,0.5015
23408,0.493239
16451,0.502961
9644,0.480889
5289,0.486333
17049,0.511544
24749,0.484522
3228,0.517953
14616,0.497061
31698,0.514449
3754,0.535172
11290,0.491508
16119,0.528847
24834,0.485235
29632,0.512777
31726,0.498111
31399,0.547586
8109,0.527393
31485,0.489425
21485,0.501855
4247,0.525199
14182,0.492113
11063,0.501606
12823,0.495168
2780,0.536668
8545,0.508542
29448,0.504225
9735,0.498
6170,0.521672
6204,0.52015
21736,0.471619
18371,0.474324
27451,0.473136
18261,0.50507
16690,0.48164
19209,0.516148
334,0.506601
13155,0.491241
17380,0.521921
2804,0.498345
24034,0.501857
29244,0.466679
12948,0.504859
24516,0.528576
1099,0.491729
22841,0.520027
22790,0.485874
29634,0.514201
30831,0.51141
18185,0.496543
16306,0.500723
24640,0.472563
19293,0.475677
1530,0.471891
13081,0.478192
10616,0.518865
1622,0.550049
30668,0.524848
2502,0.533831
5229,0.499365
1253,0.474301
16414,0.500508
28735,0.488399
5942,0.521816
24999,0.503597
20013,0.486819
1269,0.477226
18124,0.483959
22677,0.523269
19574,0.525602
29903,0.519413
8508,0.474444
27086,0.520246
20667,0.509065
18422,0.464543
12895,0.525671
25871,0.5125
4810,0.495528
15992,0.47938
5431,0.522284
5948,0.529765
21636,0.505749
30325,0.52151
23662,0.468296
19906,0.519534
15924,0.51965
18165,0.525372
4201,0.493062
25474,0.505714
6106,0.476104
15608,0.521783
18915,0.505477
20193,0.47508
6307,0.478538
7597,0.489362
11789,0.49676
29362,0.504536
21286,0.512774
26333,0.468966
22957,0.50241
11985,0.482753
28604,0.488715
52,0.526272
3025,0.50362
4038,0.529373
16128,0.466835
6231,0.47832
10207,0.54309
14340,0.522049
13572,0.482438
8640,0.523411
187,0.508011
18488,0.489148
13658,0.483888
20835,0.501411
1877,0.507928
438,0.461911
11657,0.494565
3116,0.50136
14365,0.499992
11435,0.492018
1874,0.520438
13459,0.539701
26209,0.529729
30278,0.548913
2094,0.526085
6746,0.522346
13761,0.471351
29514,0.494578
26544,0.477421
9074,0.512824
23536,0.47146
15103,0.517342
28214,0.520414
3550,0.522344
12655,0.488375
16530,0.499929
18492,0.527081
14871,0.490795
4742,0.513341
4148,0.513141
9011,0.510944
19310,0.496882
26675,0.521642
19747,0.52894
17617,0.508344
4924,0.489383
17968,0.461059
27885,0.469904
31334,0.480128
9596,0.491948
10282,0.508285
20604,0.512338
25709,0.473432
2419,0.527744
14981,0.499955
29665,0.474701
3205,0.528365
19664,0.479966
19542,0.506112
19398,0.513384
25756,0.499306
27844,0.467478
29026,0.51207
20004,0.502019
25741,0.474693
12352,0.525465
9462,0.543883
16315,0.465778
20593,0.467383
15625,0.52867
29942,0.503772
9789,0.526849
28150,0.493988
4932,0.502463
27255,0.522396
23178,0.505741
24449,0.497385
10198,0.471503
7718,0.527012
11410,0.490043
22025,0.48815
2705,0.464021
20451,0.538237
22421,0.478413
28179,0.53386
9065,0.525895
13415,0.520532
25656,0.540888
18528,0.469113
17211,0.496434
16467,0.512442
19028,0.503813
31481,0.521385
18930,0.487554
15152,0.487138
25140,0.546758
23306,0.501354
24677,0.523412
14933,0.514
28042,0.528469
6729,0.523981
27560,0.486379
11022,0.47945
27564,0.506067
18486,0.491581
13966,0.50552
10453,0.518825
8362,0.496635
28217,0.531118
16422,0.531423
28756,0.50524
30136,0.501804
30229,0.534723
4962,0.475889
7593,0.507913
18459,0.513952
19705,0.542092
24593,0.494117
16083,0.522536
8202,0.496066
14772,0.499465
24681,0.480717
19282,0.51366
16131,0.491154
8772,0.460836
26742,0.507196
4601,0.511951
23501,0.522265
10847,0.512085
13846,0.494166
29536,0.526582
25068,0.523284
28670,0.4707
22038,0.526102
23913,0.511457
13963,0.534559
20893,0.485802
10458,0.515349
16737,0.49803
7629,0.462047
2154,0.526693
16528,0.470289
7823,0.470696
10650,0.496447
28613,0.495493
28265,0.507981
21720,0.542268
28472,0.489308
30998,0.476031
679,0.48054
1668,0.502387
6247,0.470708
244,0.467948
31542,0.482685
23358,0.500928
3467,0.48277
21737,0.500492
25592,0.550736
19271,0.533409
16767,0.501683
13515,0.507256
1758,0.534518
26631,0.515599
15285,0.475324
11031,0.477184
528,0.496378
22209,0.504681
20002,0.483756
24782,0.543777
2376,0.519579
30538,0.525591
12732,0.513868
24585,0.47844
15611,0.529113
15057,0.518167
14914,0.483984
27653,0.492843
9901,0.53597
18103,0.515025
9667,0.523254
19679,0.504729
1754,0.48045
21423,0.489533
29630,0.529043
29969,0.501492
4077,0.479874
18015,0.530063
31617,0.472875
18473,0.497303
27837,0.476717
13699,0.50257
31133,0.51356
3843,0.520286
28709,0.5091
18039,0.535564
19974,0.493907
14696,0.540724
23521,0.474557
14953,0.474646
7572,0.492283
12351,0.470407
14210,0.492104
31044,0.513548
20571,0.476354
14925,0.527301
24464,0.518004
8195,0.516599
27652,0.494166
21420,0.517736
17901,0.522209
5998,0.500791
31450,0.541574
5966,0.496163
9862,0.468354
15325,0.484047
27362,0.525028
23329,0.533459
25430,0.478192
6520,0.508764
13954,0.527699
18041,0.519905
14938,0.498645
3546,0.504606
23133,0.473983
5527,0.489611
8183,0.470357
21560,0.497252
31017,0.477904
25163,0.479302
26232,0.536308
20733,0.512758
20382,0.547049
4050,0.507564
21726,0.539456
9896,0.470266
16192,0.476841
15653,0.508383
2741,0.514597
8355,0.511679
20945,0.513158
27851,0.49795
27034,0.508661
27559,0.542361
27736,0.493873
11815,0.510737
486,0.525288
4344,0.526085
13558,0.487597
24306,0.509668
6445,0.531489
2014,0.526542
3573,0.486858
10760,0.482419
19075,0.484538
27107,0.517616
28484,0.519186
10701,0.528003
29165,0.5034
28387,0.469163
19840,0.52543
4793,0.50007
24153,0.462399
16417,0.509818
12852,0.53614
5300,0.493903
24046,0.498262
20254,0.547218
7541,0.465708
28593,0.501744
19631,0.488109
4997,0.506494
31421,0.48443
6550,0.490781
13576,0.497362
12581,0.49535
399,0.502567
28597,0.502821
8276,0.51563
10962,0.50738
8527,0.48036
19864,0.518962
21007,0.526067
20811,0.515132
11342,0.536903
1312,0.513501
715,0.486007
20364,0.529362
17862,0.522538
24906,0.52052
11630,0.52122
21986,0.504667
3526,0.483982
22203,0.533905
18494,0.494083
16391,0.510798
12737,0.464476
11584,0.470597
