t_id,probability
19778,0.512946
21465,0.542903
25493,0.486443
8272,0.487112
24140,0.52911
633,0.496581
30355,0.540103
13873,0.531178
2835,0.51266
11453,0.534937
9035,0.466797
19391,0.512791
16637,0.490122
1644,0.505114
2404,0.5363
13152,0.52414
18352,0.472003
3503,0.490683
16219,0.458047
5372,0.431665
9849,0.519753
9688,0.498071
10470,0.546546
25916,0.525737
21486,0.510648
8827,0.520662
29318,0.541277
24955,0.512729
15945,0.526591
13362,0.536916
17559,0.514185
22055,0.501773
27144,0.515095
6312,0.469689
9684,0.540265
16769,0.512716
19850,0.540455
7779,0.512637
9906,0.444391
30553,0.541217
29716,0.508162
23374,0.510085
5150,0.476133
16089,0.510014
29349,0.528928
20046,0.530615
3795,0.51089
9378,0.461499
7030,0.461848
19027,0.513087
30371,0.484115
23582,0.539649
830,0.488336
31362,0.499767
28815,0.541759
2661,0.486535
24581,0.473775
30986,0.522006
10684,0.509133
25635,0.506786
10469,0.489736
22246,0.543036
7112,0.461833
2759,0.53007
29498,0.497924
5212,0.488575
8130,0.505023
10850,0.512989
25922,0.471917
4607,0.517912
4270,0.524473
2402,0.485143
27879,0.491832
28549,0.500373
18434,0.505684
12787,0.511691
23137,0.495262
85,0.520366
2130,0.544795
24702,0.52849
24505,0.511759
22785,0.522636
11885,0.515492
24785,0.492599
9321,0.489592
16499,0.521512
23628,0.496031
282,0.528139
19210,0.501735
13650,0.47898
19738,0.494871
25262,0.499402
17176,0.47433
2571,0.486553
31215,0.524791
26821,0.497796
20109,0.493263
8962,0.459832
17157,0.484287
22695,0.487166
26799,0.507294
30010,0.49465
16360,0.506029
16021,0.490378
16413,0.499147
18949,0.529471
21361,0.519632
20110,0.466929
7966,0.532553
6877,0.450223
19291,0.464487
31016,0.510953
22405,0.491667
18383,0.431563
190,0.511761
148,0.460194
11573,0.526751
14691,0.52718
7169,0.472727
16804,0.495896
19714,0.502477
14254,0.497373
23408,0.493485
16451,0.500017
9644,0.468954
5289,0.499779
17049,0.531757
24749,0.475273
3228,0.533443
14616,0.515366
31698,0.502413
3754,0.532515
11290,0.468124
16119,0.512798
24834,0.495625
29632,0.505336
31726,0.514299
31399,0.549036
8109,0.536279
31485,0.49415
21485,0.498066
4247,0.493401
14182,0.496644
11063,0.492251
12823,0.50883
2780,0.530811
8545,0.52214
29448,0.488629
9735,0.519794
6170,0.512888
6204,0.54199
21736,0.470388
18371,0.450711
27451,0.517646
18261,0.497319
16690,0.464793
19209,0.527923
334,0.494392
13155,0.476483
17380,0.535584
2804,0.476294
24034,0.515657
29244,0.438331
12948,0.499603
24516,0.520641
1099,0.504244
22841,0.532219
22790,0.493148
29634,0.523047
30831,0.489908
18185,0.485286
16306,0.493661
24640,0.482215
19293,0.486246
1530,0.476934
13081,0.487917
10616,0.517511
1622,0.54671
30668,0.516803
2502,0.512267
5229,0.503524
1253,0.494383
16414,0.512105
28735,0.495172
5942,0.501142
24999,0.519092
20013,0.490049
1269,0.468788
18124,0.511081
22677,0.524432
19574,0.516311
29903,0.525345
8508,0.451502
27086,0.50185
20667,0.524849
18422,0.437691
12895,0.518041
25871,0.494919
4810,0.493842
15992,0.490778
5431,0.516655
5948,0.51456
21636,0.50679
30325,0.518325
23662,0.461294
19906,0.535179
15924,0.494407
18165,0.525855
4201,0.50382
25474,0.482939
6106,0.467304
15608,0.509926
18915,0.483891
20193,0.511164
6307,0.481361
7597,0.48577
11789,0.495972
29362,0.51864
21286,0.507334
26333,0.444314
22957,0.488281
11985,0.513732
28604,0.481258
52,0.515394
3025,0.502006
4038,0.536726
16128,0.446367
6231,0.449296
10207,0.531171
14340,0.520293
13572,0.486164
8640,0.520095
187,0.494523
18488,0.51141
13658,0.477687
20835,0.495136
1877,0.515573
438,0.450684
11657,0.489294
3116,0.489173
14365,0.473019
11435,0.497939
1874,0.503686
13459,0.545988
26209,0.524382
30278,0.547429
2094,0.528595
6746,0.533267
13761,0.472818
29514,0.489132
26544,0.471123
9074,0.510107
23536,0.487678
15103,0.495912
28214,0.519594
3550,0.511135
12655,0.488405
16530,0.515044
18492,0.535366
14871,0.498375
4742,0.486519
4148,0.497059
9011,0.503002
19310,0.470791
26675,0.514335
19747,0.51822
17617,0.514728
4924,0.497062
17968,0.452133
27885,0.453233
31334,0.481227
9596,0.486283
10282,0.504736
20604,0.494013
25709,0.457025
2419,0.54148
14981,0.488764
29665,0.474681
3205,0.516092
19664,0.477264
19542,0.508622
19398,0.530194
25756,0.519459
27844,0.444515
29026,0.510694
20004,0.486217
25741,0.477093
12352,0.493428
9462,0.538567
16315,0.475882
20593,0.45142
15625,0.511907
29942,0.520921
9789,0.525096
28150,0.511486
4932,0.490911
27255,0.506386
23178,0.50132
24449,0.472537
10198,0.490646
7718,0.532558
11410,0.498776
22025,0.513474
2705,0.475767
20451,0.540055
22421,0.46873
28179,0.520612
9065,0.508446
13415,0.513845
25656,0.531458
18528,0.470184
17211,0.526493
16467,0.495295
19028,0.514785
31481,0.531813
18930,0.468888
15152,0.48136
25140,0.549271
23306,0.491903
24677,0.517007
14933,0.487609
28042,0.503199
6729,0.511146
27560,0.49831
11022,0.468237
27564,0.494677
18486,0.494535
13966,0.492879
10453,0.515231
8362,0.48604
28217,0.53882
16422,0.514581
28756,0.482986
30136,0.511918
30229,0.537231
4962,0.473794
7593,0.518731
