t_id,probability
19778,0.500009
21465,0.519511
25493,0.470223
8272,0.49081
24140,0.52899
633,0.525837
30355,0.524453
13873,0.516686
2835,0.507194
11453,0.529988
9035,0.481735
19391,0.493546
16637,0.498082
1644,0.521866
2404,0.546219
13152,0.498537
18352,0.470857
3503,0.526846
16219,0.463935
5372,0.461314
9849,0.520783
9688,0.484378
10470,0.542639
25916,0.520997
21486,0.517764
8827,0.521005
29318,0.54605
24955,0.508785
15945,0.529697
13362,0.540571
17559,0.507879
22055,0.47712
27144,0.502518
6312,0.4659
9684,0.524079
16769,0.520476
19850,0.549017
7779,0.497629
9906,0.466134
30553,0.51137
29716,0.515928
23374,0.485796
5150,0.485807
16089,0.484848
29349,0.547221
20046,0.517826
3795,0.521127
9378,0.481478
7030,0.467485
19027,0.51584
30371,0.463452
23582,0.540097
830,0.497774
31362,0.51139
28815,0.519441
2661,0.499695
24581,0.483499
30986,0.490176
10684,0.508638
25635,0.513626
10469,0.501758
22246,0.538266
7112,0.464672
2759,0.535374
29498,0.49904
5212,0.469767
8130,0.49221
10850,0.517459
25922,0.462128
4607,0.514297
4270,0.540561
2402,0.489096
27879,0.50838
28549,0.503282
18434,0.485739
12787,0.481443
23137,0.510173
85,0.527047
2130,0.545962
24702,0.534638
24505,0.537492
22785,0.481749
11885,0.542319
24785,0.503389
9321,0.501021
16499,0.522376
23628,0.51878
282,0.520299
19210,0.485217
13650,0.475434
19738,0.489545
25262,0.466158
17176,0.502326
2571,0.501405
31215,0.525555
26821,0.52402
20109,0.470442
8962,0.471499
17157,0.479367
22695,0.484977
26799,0.511429
30010,0.518022
16360,0.50955
16021,0.49541
16413,0.511541
18949,0.545016
21361,0.536917
20110,0.488342
7966,0.530815
6877,0.462027
19291,0.462022
31016,0.520895
22405,0.498269
18383,0.462155
190,0.528566
148,0.466345
11573,0.52486
14691,0.539926
7169,0.476525
16804,0.501077
19714,0.492834
14254,0.500679
23408,0.49403
16451,0.503755
9644,0.478672
5289,0.48603
17049,0.512362
24749,0.482794
3228,0.521236
14616,0.495208
31698,0.514672
3754,0.537662
11290,0.491281
16119,0.530308
24834,0.484429
29632,0.514931
31726,0.497194
31399,0.550431
8109,0.528874
31485,0.488289
21485,0.499644
4247,0.526466
14182,0.492006
11063,0.498616
12823,0.493664
2780,0.540139
8545,0.511234
29448,0.501824
9735,0.498909
6170,0.5224
6204,0.522205
21736,0.469028
18371,0.471521
27451,0.470663
18261,0.502688
16690,0.480417
19209,0.515476
334,0.504344
13155,0.490741
17380,0.523801
2804,0.498258
24034,0.500643
29244,0.463985
12948,0.505218
24516,0.529291
1099,0.491623
22841,0.522207
22790,0.483229
29634,0.516364
30831,0.511456
18185,0.494728
16306,0.499871
24640,0.47064
19293,0.47385
1530,0.470127
13081,0.476041
10616,0.518724
1622,0.552963
30668,0.525483
2502,0.534293
5229,0.499604
1253,0.472495
16414,0.50223
28735,0.487289
5942,0.522348
24999,0.505629
20013,0.485628
1269,0.475941
18124,0.483654
22677,0.524567
19574,0.526586
29903,0.519959
8508,0.47168
27086,0.52126
20667,0.510315
18422,0.461569
12895,0.528228
25871,0.512494
4810,0.496391
15992,0.478054
5431,0.522754
5948,0.530338
21636,0.507118
30325,0.52126
23662,0.465895
19906,0.519441
15924,0.51861
18165,0.525267
4201,0.491725
25474,0.50526
6106,0.473293
15608,0.521713
18915,0.506064
20193,0.472555
6307,0.475346
7597,0.487906
11789,0.494325
29362,0.504964
21286,0.511334
26333,0.465883
22957,0.499956
11985,0.481988
28604,0.486202
52,0.526281
3025,0.501344
4038,0.531733
16128,0.463756
6231,0.47592
10207,0.54496
14340,0.524913
13572,0.480958
8640,0.524432
187,0.507578
18488,0.487134
13658,0.48216
20835,0.501214
1877,0.510388
438,0.458608
11657,0.494256
3116,0.499028
14365,0.499294
11435,0.491674
1874,0.523265
13459,0.541636
26209,0.530609
30278,0.55155
2094,0.528056
6746,0.525148
13761,0.469195
29514,0.494029
26544,0.475271
9074,0.513884
23536,0.468501
15103,0.51606
28214,0.52019
3550,0.524552
12655,0.484759
16530,0.500687
18492,0.527535
14871,0.490776
4742,0.514665
4148,0.513424
9011,0.508981
19310,0.494794
26675,0.520857
19747,0.529207
17617,0.506457
4924,0.49007
17968,0.457848
27885,0.467386
31334,0.478331
9596,0.491106
10282,0.509024
20604,0.514206
25709,0.471115
2419,0.529906
14981,0.498121
29665,0.471661
3205,0.530091
19664,0.478461
19542,0.50433
19398,0.515221
25756,0.500815
27844,0.464464
29026,0.510278
20004,0.501952
25741,0.473963
12352,0.525603
9462,0.546355
16315,0.46265
20593,0.464414
15625,0.530192
29942,0.503452
9789,0.5294
28150,0.494879
4932,0.50394
27255,0.522611
23178,0.505933
24449,0.498053
10198,0.469662
7718,0.527685
11410,0.490524
22025,0.48811
2705,0.460982
20451,0.540969
22421,0.476459
28179,0.534813
9065,0.526309
13415,0.519357
25656,0.542843
18528,0.466722
17211,0.495882
16467,0.51266
19028,0.505681
31481,0.522231
18930,0.485944
15152,0.487344
25140,0.549248
23306,0.500986
24677,0.526377
14933,0.51257
28042,0.529068
6729,0.526066
27560,0.486505
11022,0.478307
27564,0.504079
18486,0.491984
13966,0.505596
10453,0.518723
8362,0.495117
28217,0.53182
16422,0.533567
28756,0.506192
30136,0.503405
30229,0.536238
4962,0.473316
7593,0.508648
18459,0.513092
19705,0.543868
24593,0.492945
16083,0.523123
8202,0.495421
14772,0.497446
24681,0.477878
19282,0.515601
16131,0.491558
8772,0.457592
26742,0.508914
4601,0.51465
23501,0.525467
10847,0.510821
13846,0.493054
29536,0.528421
25068,0.52318
28670,0.467231
22038,0.52598
23913,0.511661
13963,0.535963
20893,0.485495
10458,0.515071
16737,0.498668
7629,0.458807
2154,0.526876
16528,0.46765
7823,0.467827
10650,0.496535
28613,0.493663
28265,0.507897
21720,0.545188
28472,0.485614
30998,0.473758
679,0.479235
1668,0.501222
6247,0.467069
244,0.465215
31542,0.481028
23358,0.499005
3467,0.481264
21737,0.501436
25592,0.553755
19271,0.535994
16767,0.502836
13515,0.506676
1758,0.536405
26631,0.517987
15285,0.472511
11031,0.476565
528,0.495616
22209,0.505146
20002,0.482664
24782,0.546398
2376,0.518827
30538,0.526197
12732,0.513769
24585,0.476433
15611,0.530837
15057,0.517418
14914,0.483771
27653,0.491453
9901,0.537394
18103,0.516939
9667,0.523329
19679,0.506771
1754,0.477879
21423,0.486836
29630,0.529325
29969,0.502041
4077,0.478501
18015,0.531417
31617,0.470752
18473,0.495918
27837,0.475394
13699,0.503087
31133,0.513467
3843,0.519418
28709,0.511066
18039,0.536645
19974,0.491248
14696,0.542503
23521,0.473089
14953,0.472436
7572,0.491394
12351,0.468139
14210,0.490674
31044,0.513033
20571,0.475046
14925,0.527691
24464,0.517057
8195,0.515499
27652,0.491223
21420,0.519033
17901,0.524647
5998,0.502184
31450,0.543959
5966,0.493311
9862,0.465711
15325,0.483153
27362,0.525681
23329,0.534491
25430,0.476125
6520,0.509372
13954,0.528915
18041,0.519606
14938,0.499831
3546,0.502018
23133,0.472523
5527,0.488769
8183,0.468448
21560,0.496713
31017,0.476225
25163,0.478121
26232,0.538014
20733,0.511344
20382,0.549949
4050,0.505416
21726,0.541242
9896,0.467716
16192,0.47387
15653,0.506558
2741,0.515655
8355,0.512274
20945,0.515006
27851,0.49487
27034,0.508437
27559,0.544371
27736,0.490476
11815,0.512192
486,0.528713
4344,0.526343
13558,0.485864
24306,0.511725
6445,0.533444
2014,0.528117
3573,0.48461
10760,0.482539
19075,0.484052
27107,0.520354
28484,0.521719
10701,0.528966
29165,0.504803
28387,0.466615
19840,0.527269
4793,0.501574
24153,0.459098
16417,0.51065
12852,0.53714
5300,0.491626
24046,0.499175
20254,0.549832
7541,0.462706
28593,0.501245
19631,0.488037
4997,0.504975
31421,0.483726
6550,0.49127
13576,0.498716
12581,0.49511
399,0.49998
28597,0.504512
8276,0.515363
10962,0.509739
8527,0.479027
19864,0.520448
21007,0.529153
20811,0.513533
11342,0.538782
1312,0.515128
715,0.485379
20364,0.531996
17862,0.525568
24906,0.522582
11630,0.522228
21986,0.505569
3526,0.482999
22203,0.535427
18494,0.49155
16391,0.508993
12737,0.461407
11584,0.468777
18092,0.51911
811,0.542403
10234,0.51245
7545,0.482032
14573,0.514865
17279,0.504767
13207,0.534899
10061,0.522039
8562,0.498509
28945,0.526064
1931,0.479669
26339,0.531365
22602,0.529504
16125,0.492114
10866,0.53235
28076,0.497418
17811,0.527663
26143,0.51925
17869,0.479814
3841,0.506852
13259,0.498001
21781,0.509146
1778,0.501613
20825,0.520271
4618,0.490277
16272,0.523825
15875,0.548522
12157,0.478917
20116,0.520823
5526,0.526526
12916,0.492693
31331,0.513473
31764,0.48997
21761,0.523979
26370,0.472717
14885,0.481618
26682,0.537174
359,0.509656
207,0.494038
7109,0.536846
13214,0.544207
4910,0.550636
20803,0.511876
6802,0.517166
31443,0.515958
29756,0.473618
21989,0.499779
28642,0.466209
26474,0.487602
9361,0.496661
9287,0.521708
7326,0.501995
20031,0.496969
26392,0.529576
16147,0.511233
12026,0.457112
30939,0.491554
15868,0.538924
28631,0.543506
27469,0.502908
540,0.502466
16256,0.460448
9336,0.502829
15041,0.494257
11110,0.519056
3985,0.490112
26204,0.509178
5594,0.535858
858,0.474989
18452,0.527899
1605,0.509801
30479,0.502775
3267,0.486949
17886,0.499644
12415,0.511511
15612,0.544401
23368,0.493838
16266,0.516529
18618,0.533307
4021,0.474474
1216,0.498976
11028,0.491862
13677,0.51496
23891,0.498841
19798,0.53673
21218,0.506185
29425,0.510463
4773,0.514734
30837,0.535837
