t_id,probability
19778,0.500211
21465,0.519209
25493,0.463929
8272,0.493788
24140,0.53377
633,0.522534
30355,0.53037
13873,0.517634
2835,0.50806
11453,0.532824
9035,0.478716
19391,0.492432
16637,0.492202
1644,0.519846
2404,0.547016
13152,0.500197
18352,0.465596
3503,0.528742
16219,0.45825
5372,0.453294
9849,0.521694
9688,0.484794
10470,0.544345
25916,0.52747
21486,0.51558
8827,0.518894
29318,0.551151
24955,0.50958
15945,0.533333
13362,0.541233
17559,0.506666
22055,0.474685
27144,0.505551
6312,0.460215
9684,0.528593
16769,0.526949
19850,0.551445
7779,0.496381
9906,0.458576
30553,0.510514
29716,0.515384
23374,0.484271
5150,0.478881
16089,0.479717
29349,0.549518
20046,0.521078
3795,0.526298
9378,0.474993
7030,0.46193
19027,0.513322
30371,0.456358
23582,0.54075
830,0.500805
31362,0.508977
28815,0.526796
2661,0.498674
24581,0.482986
30986,0.492642
10684,0.512408
25635,0.511308
10469,0.501624
22246,0.54251
7112,0.457775
2759,0.537143
29498,0.502252
5212,0.465281
8130,0.494829
10850,0.524218
25922,0.455811
4607,0.51109
4270,0.541313
2402,0.489791
27879,0.510132
28549,0.505967
18434,0.486887
12787,0.481991
23137,0.50723
85,0.531223
2130,0.551063
24702,0.535751
24505,0.541438
22785,0.477013
11885,0.542672
24785,0.500975
9321,0.501169
16499,0.529044
23628,0.515498
282,0.515179
19210,0.483484
13650,0.471328
19738,0.487536
25262,0.46199
17176,0.500526
2571,0.504275
31215,0.528384
26821,0.525801
20109,0.467321
8962,0.463731
17157,0.476931
22695,0.483172
26799,0.515961
30010,0.524472
16360,0.506097
16021,0.489453
16413,0.512908
18949,0.546128
21361,0.536803
20110,0.489483
7966,0.537523
6877,0.4554
19291,0.453452
31016,0.516722
22405,0.493516
18383,0.454411
190,0.530514
148,0.461232
11573,0.530171
14691,0.542017
7169,0.478705
16804,0.494798
19714,0.495725
14254,0.500157
23408,0.495459
16451,0.505563
9644,0.4737
5289,0.484599
17049,0.512999
24749,0.478229
3228,0.529985
14616,0.490082
31698,0.513312
3754,0.543607
11290,0.489752
16119,0.532392
24834,0.485304
29632,0.521156
31726,0.496302
31399,0.555148
8109,0.530817
31485,0.484535
21485,0.496504
4247,0.530436
14182,0.490576
11063,0.492931
12823,0.492081
2780,0.548046
8545,0.517151
29448,0.496514
9735,0.500492
6170,0.522775
6204,0.526451
21736,0.463738
18371,0.467584
27451,0.464978
18261,0.498809
16690,0.480191
19209,0.512143
334,0.498681
13155,0.493958
17380,0.526623
2804,0.496882
24034,0.499162
29244,0.458569
12948,0.507288
24516,0.528629
1099,0.489463
22841,0.524774
22790,0.477712
29634,0.518994
30831,0.509386
18185,0.490655
16306,0.497196
24640,0.466678
19293,0.469765
1530,0.466468
13081,0.471644
10616,0.518455
1622,0.557646
30668,0.522063
2502,0.531756
5229,0.502327
1253,0.469429
16414,0.50578
28735,0.485411
5942,0.52423
24999,0.512027
20013,0.486379
1269,0.475141
18124,0.485585
22677,0.524139
19574,0.527351
29903,0.519286
8508,0.466883
27086,0.521299
20667,0.512138
18422,0.455507
12895,0.534319
25871,0.513605
4810,0.503174
15992,0.476586
5431,0.521054
5948,0.530642
21636,0.512379
30325,0.519659
23662,0.460519
19906,0.515902
15924,0.514852
18165,0.520882
4201,0.487408
25474,0.504835
6106,0.466303
15608,0.521485
18915,0.505305
20193,0.464987
6307,0.469064
7597,0.486475
11789,0.48958
29362,0.507488
21286,0.505774
26333,0.45972
22957,0.49508
11985,0.480322
28604,0.482539
52,0.525067
3025,0.497309
4038,0.535676
16128,0.457387
6231,0.470587
10207,0.54556
14340,0.527828
13572,0.480032
8640,0.526316
187,0.507489
18488,0.482022
13658,0.477518
20835,0.499199
1877,0.518771
438,0.45039
11657,0.491711
3116,0.493717
14365,0.497794
11435,0.492009
1874,0.529439
13459,0.542313
26209,0.530483
30278,0.554632
2094,0.531583
6746,0.528867
13761,0.465804
29514,0.49673
26544,0.470866
9074,0.513963
23536,0.461945
15103,0.51116
28214,0.515867
3550,0.527726
12655,0.47691
16530,0.498834
18492,0.525554
14871,0.491634
4742,0.518567
4148,0.514687
9011,0.503519
19310,0.488963
26675,0.51827
19747,0.528303
17617,0.499754
4924,0.490846
17968,0.449832
27885,0.462579
31334,0.474522
9596,0.491671
10282,0.512927
20604,0.515977
25709,0.467677
2419,0.532144
14981,0.493631
29665,0.46596
3205,0.535248
19664,0.476811
19542,0.498235
19398,0.519006
25756,0.505705
27844,0.457056
29026,0.504635
20004,0.50599
25741,0.475893
12352,0.5243
9462,0.549576
16315,0.454428
20593,0.457921
15625,0.532952
29942,0.501749
9789,0.534198
28150,0.496229
4932,0.506694
27255,0.52404
23178,0.502642
24449,0.49958
10198,0.465899
7718,0.528155
11410,0.49582
22025,0.488269
2705,0.454166
20451,0.546443
22421,0.474385
28179,0.535142
9065,0.526727
13415,0.515016
25656,0.545216
18528,0.462371
17211,0.491732
16467,0.512072
19028,0.508921
31481,0.52342
18930,0.48066
15152,0.488016
25140,0.552765
23306,0.498083
24677,0.531971
14933,0.505642
28042,0.528924
6729,0.531605
27560,0.485914
11022,0.47856
27564,0.500013
18486,0.494712
13966,0.505203
10453,0.516218
8362,0.495037
28217,0.531335
16422,0.538572
28756,0.505101
30136,0.506969
30229,0.537407
4962,0.468909
7593,0.509994
18459,0.507169
19705,0.54447
24593,0.489086
16083,0.523847
8202,0.495086
14772,0.496276
24681,0.47379
19282,0.519412
16131,0.494051
8772,0.449343
26742,0.513542
4601,0.521259
23501,0.530405
10847,0.508699
13846,0.490181
29536,0.532033
25068,0.519812
28670,0.460097
22038,0.523159
23913,0.512806
13963,0.536146
20893,0.485489
10458,0.513783
16737,0.503393
7629,0.450757
2154,0.52651
16528,0.463063
7823,0.462073
10650,0.495103
28613,0.490013
28265,0.508944
21720,0.550739
28472,0.479134
30998,0.470245
679,0.480075
1668,0.498065
6247,0.459103
244,0.458633
31542,0.477409
23358,0.494293
3467,0.479054
21737,0.501347
25592,0.558971
19271,0.541831
16767,0.504192
13515,0.507281
1758,0.538684
26631,0.524073
15285,0.467144
11031,0.47617
528,0.496062
22209,0.503363
20002,0.480918
24782,0.550837
2376,0.516329
30538,0.525775
12732,0.513703
24585,0.47089
15611,0.534469
15057,0.512842
14914,0.483641
27653,0.489181
9901,0.538178
18103,0.522228
9667,0.521246
19679,0.510103
1754,0.472807
21423,0.48356
29630,0.526924
29969,0.503761
4077,0.475801
18015,0.533218
31617,0.466845
18473,0.495213
27837,0.472986
13699,0.500318
31133,0.512009
3843,0.515352
28709,0.514466
18039,0.535702
19974,0.487708
14696,0.543477
23521,0.470113
14953,0.468993
7572,0.489792
12351,0.464961
14210,0.486217
31044,0.511048
20571,0.473737
14925,0.525596
24464,0.514376
8195,0.510931
27652,0.486596
21420,0.519671
17901,0.528003
5998,0.509444
31450,0.547952
5966,0.48871
9862,0.461051
15325,0.481673
27362,0.527812
23329,0.534467
25430,0.4724
6520,0.512464
13954,0.528978
18041,0.516064
14938,0.506466
3546,0.496274
23133,0.470487
5527,0.486497
8183,0.465473
21560,0.498048
31017,0.475344
25163,0.474714
26232,0.539838
20733,0.509141
20382,0.555039
4050,0.499849
21726,0.542284
9896,0.462593
16192,0.468097
15653,0.502321
2741,0.51564
8355,0.512005
20945,0.519919
27851,0.48652
27034,0.505782
27559,0.545837
27736,0.482526
11815,0.513079
486,0.535621
4344,0.523404
13558,0.483207
24306,0.516795
6445,0.534899
2014,0.530246
3573,0.482777
10760,0.485637
19075,0.484811
27107,0.525154
28484,0.526731
10701,0.529191
29165,0.512724
28387,0.460592
19840,0.528529
4793,0.506913
24153,0.450529
16417,0.509459
12852,0.536963
5300,0.488145
24046,0.502382
20254,0.553305
7541,0.45587
28593,0.49828
19631,0.48683
4997,0.501037
31421,0.486573
6550,0.493803
13576,0.504446
12581,0.495401
399,0.496264
28597,0.507967
8276,0.516002
10962,0.512562
8527,0.477552
19864,0.525224
21007,0.533631
20811,0.508655
11342,0.542009
1312,0.517105
715,0.483076
20364,0.538721
17862,0.532483
24906,0.525943
11630,0.524212
21986,0.504792
3526,0.484662
22203,0.53548
18494,0.486679
16391,0.504779
12737,0.454387
11584,0.467426
18092,0.515498
811,0.547092
10234,0.510404
7545,0.478423
14573,0.510104
17279,0.505861
13207,0.53814
10061,0.530385
