t_id,probability
19778,0.500603
21465,0.520059
25493,0.468026
8272,0.491301
24140,0.531519
633,0.525065
30355,0.527241
13873,0.51783
2835,0.507518
11453,0.531053
9035,0.480676
19391,0.492813
16637,0.49592
1644,0.521263
2404,0.547296
13152,0.499527
18352,0.468888
3503,0.527878
16219,0.461881
5372,0.458531
9849,0.521242
9688,0.484509
10470,0.543936
25916,0.523489
21486,0.516927
8827,0.520471
29318,0.548218
24955,0.508726
15945,0.531041
13362,0.541434
17559,0.507049
22055,0.476029
27144,0.503539
6312,0.464031
9684,0.526152
16769,0.522892
19850,0.55054
7779,0.497608
9906,0.463304
30553,0.511369
29716,0.515402
23374,0.48529
5150,0.482774
16089,0.48302
29349,0.548654
20046,0.519095
3795,0.522508
9378,0.478682
7030,0.465201
19027,0.514902
30371,0.460949
23582,0.54111
830,0.498765
31362,0.511237
28815,0.522252
2661,0.499989
24581,0.482477
30986,0.490943
10684,0.510657
25635,0.512804
10469,0.501036
22246,0.540162
7112,0.462279
2759,0.536557
29498,0.500489
5212,0.468241
8130,0.493511
10850,0.519929
25922,0.459947
4607,0.513074
4270,0.541533
2402,0.488512
27879,0.508212
28549,0.504399
18434,0.48615
12787,0.481255
23137,0.509003
85,0.528831
2130,0.548058
24702,0.535476
24505,0.539064
22785,0.48008
11885,0.5432
24785,0.502718
9321,0.50108
16499,0.524467
23628,0.517768
282,0.519247
19210,0.484812
13650,0.473789
19738,0.488187
25262,0.464532
17176,0.501636
2571,0.502909
31215,0.526964
26821,0.524736
20109,0.469286
8962,0.468479
17157,0.478485
22695,0.484143
26799,0.51275
30010,0.520276
16360,0.508011
16021,0.493001
16413,0.512703
18949,0.546162
21361,0.537652
20110,0.488337
7966,0.53321
6877,0.459673
19291,0.459248
31016,0.519816
22405,0.496105
18383,0.459411
190,0.529507
148,0.464502
11573,0.527257
14691,0.541132
7169,0.476312
16804,0.498566
19714,0.493425
14254,0.500262
23408,0.494821
16451,0.504509
9644,0.476841
5289,0.485839
17049,0.512906
24749,0.481347
3228,0.524334
14616,0.493433
31698,0.514546
3754,0.539843
11290,0.491054
16119,0.531293
24834,0.484261
29632,0.517056
31726,0.496567
31399,0.55251
8109,0.529871
31485,0.487233
21485,0.49796
4247,0.527647
14182,0.491884
11063,0.496115
12823,0.492656
2780,0.543098
8545,0.513686
29448,0.499676
9735,0.499762
6170,0.522876
6204,0.523963
21736,0.467047
18371,0.469541
27451,0.468682
18261,0.500766
16690,0.479834
19209,0.514524
334,0.502199
13155,0.491032
17380,0.525206
2804,0.498048
24034,0.499739
29244,0.461966
12948,0.505717
24516,0.5295
1099,0.491394
22841,0.523826
22790,0.48105
29634,0.518025
30831,0.511159
18185,0.493141
16306,0.499056
24640,0.469257
19293,0.472463
1530,0.468868
13081,0.474338
10616,0.518521
1622,0.555073
30668,0.525328
2502,0.534052
5229,0.500229
1253,0.471282
16414,0.503804
28735,0.486541
5942,0.522892
24999,0.507767
20013,0.485132
1269,0.47527
18124,0.483959
22677,0.525184
19574,0.527179
29903,0.52008
8508,0.469608
27086,0.521766
20667,0.511357
18422,0.459299
12895,0.530455
25871,0.512603
4810,0.497909
15992,0.477268
5431,0.522705
5948,0.530628
21636,0.508624
30325,0.520802
23662,0.464054
19906,0.518836
15924,0.517381
18165,0.524502
4201,0.490374
25474,0.505063
6106,0.470924
15608,0.521531
18915,0.506304
20193,0.470277
6307,0.472885
7597,0.486903
11789,0.492274
29362,0.50555
21286,0.50965
26333,0.463463
22957,0.497884
11985,0.481522
28604,0.48426
52,0.526008
3025,0.499444
4038,0.53363
16128,0.461349
6231,0.473994
10207,0.545956
14340,0.526993
13572,0.480114
8640,0.525207
187,0.507278
18488,0.4853
13658,0.480646
20835,0.500868
1877,0.513009
438,0.45591
11657,0.493814
3116,0.496966
14365,0.498805
11435,0.49163
1874,0.525781
13459,0.542696
26209,0.530947
30278,0.553309
2094,0.529627
6746,0.527289
13761,0.467711
29514,0.494119
26544,0.473592
9074,0.514531
23536,0.466106
15103,0.514509
28214,0.519352
3550,0.526354
12655,0.481652
16530,0.500973
18492,0.527379
14871,0.491037
4742,0.515936
4148,0.513716
9011,0.50701
19310,0.492769
26675,0.519931
19747,0.5291
17617,0.504381
4924,0.490769
17968,0.45525
27885,0.465496
31334,0.476945
9596,0.490772
10282,0.509966
20604,0.515585
25709,0.46945
2419,0.531398
14981,0.496416
29665,0.469332
3205,0.531697
19664,0.47749
19542,0.502419
19398,0.51679
25756,0.502486
27844,0.462021
29026,0.508398
20004,0.502579
25741,0.474033
12352,0.525354
9462,0.548038
16315,0.460034
20593,0.462081
15625,0.531368
29942,0.503018
9789,0.53152
28150,0.49573
4932,0.505252
27255,0.522868
23178,0.505624
24449,0.498742
10198,0.468353
7718,0.528028
11410,0.491705
22025,0.48829
2705,0.458588
20451,0.543123
22421,0.475176
28179,0.535257
9065,0.526491
13415,0.517986
25656,0.544129
18528,0.465009
17211,0.495053
16467,0.51263
19028,0.507312
31481,0.522771
18930,0.484404
15152,0.487729
25140,0.550972
23306,0.500431
24677,0.528831
14933,0.51071
28042,0.529257
6729,0.52796
27560,0.486694
11022,0.47784
27564,0.502317
18486,0.492744
13966,0.505578
10453,0.518238
8362,0.494365
28217,0.532029
16422,0.535378
28756,0.506666
30136,0.504938
30229,0.537106
4962,0.471472
7593,0.509249
18459,0.511724
19705,0.544812
24593,0.491811
16083,0.523428
8202,0.495083
14772,0.49615
24681,0.475924
19282,0.51728
16131,0.492257
8772,0.454946
26742,0.510569
4601,0.517185
23501,0.527985
10847,0.509748
13846,0.492055
29536,0.529873
25068,0.522535
28670,0.464537
22038,0.52536
23913,0.511951
13963,0.536654
20893,0.485512
10458,0.514649
16737,0.499804
7629,0.456173
2154,0.526911
16528,0.465732
7823,0.465624
10650,0.496499
28613,0.492134
28265,0.507982
21720,0.547477
28472,0.482746
30998,0.47215
679,0.478785
1668,0.500174
6247,0.464111
244,0.463014
31542,0.479736
23358,0.497231
3467,0.480253
21737,0.502071
25592,0.555987
19271,0.538136
16767,0.503764
13515,0.506362
1758,0.537659
26631,0.520245
15285,0.47034
11031,0.476403
528,0.49527
22209,0.50526
20002,0.481911
24782,0.548311
2376,0.51794
30538,0.5264
12732,0.513588
24585,0.474735
15611,0.532195
15057,0.516262
14914,0.483833
27653,0.490441
9901,0.538157
18103,0.518758
9667,0.522994
19679,0.508517
1754,0.475908
21423,0.484978
29630,0.529
29969,0.502742
4077,0.477527
18015,0.532348
31617,0.469203
18473,0.49502
27837,0.474541
13699,0.503087
31133,0.513144
3843,0.518219
28709,0.512694
18039,0.536986
19974,0.489274
14696,0.543487
23521,0.472088
14953,0.47085
7572,0.490745
12351,0.466609
14210,0.489347
31044,0.512398
20571,0.474308
14925,0.527505
24464,0.516054
8195,0.514109
27652,0.488946
21420,0.519822
17901,0.526502
5998,0.504043
31450,0.5457
5966,0.491099
9862,0.463767
15325,0.482602
27362,0.526443
23329,0.534975
25430,0.474599
6520,0.510087
13954,0.529505
18041,0.518822
14938,0.501551
3546,0.499717
23133,0.47166
5527,0.488052
8183,0.46719
21560,0.496768
31017,0.475285
25163,0.477183
26232,0.539181
20733,0.510179
20382,0.552144
4050,0.503349
21726,0.542239
9896,0.465775
16192,0.471495
15653,0.504871
2741,0.516219
8355,0.512577
20945,0.516775
27851,0.491882
27034,0.507897
27559,0.545568
27736,0.487427
11815,0.513167
486,0.531621
4344,0.525927
13558,0.484591
24306,0.513656
6445,0.534665
2014,0.529247
3573,0.483224
10760,0.483248
19075,0.484067
27107,0.522612
28484,0.523901
10701,0.529463
29165,0.506763
28387,0.464603
19840,0.528429
4793,0.503268
24153,0.456362
16417,0.511034
12852,0.537529
5300,0.48986
24046,0.500267
20254,0.551621
7541,0.460321
28593,0.500531
19631,0.488015
4997,0.503453
31421,0.483836
6550,0.492045
13576,0.500425
12581,0.495085
399,0.497997
28597,0.506065
8276,0.515225
10962,0.511577
8527,0.478258
19864,0.52193
21007,0.531522
20811,0.51185
11342,0.540143
1312,0.516368
715,0.484887
20364,0.534368
17862,0.528253
24906,0.524217
11630,0.522993
21986,0.506079
3526,0.482766
22203,0.5362
18494,0.489404
16391,0.507415
12737,0.45896
11584,0.467761
18092,0.518106
811,0.544338
10234,0.512175
7545,0.481037
14573,0.513493
17279,0.504423
13207,0.536155
10061,0.524605
8562,0.499817
28945,0.525396
1931,0.479677
26339,0.533804
22602,0.530836
16125,0.492975
10866,0.532028
28076,0.495
17811,0.530163
26143,0.519877
17869,0.478302
3841,0.50695
13259,0.497078
21781,0.50875
1778,0.500219
20825,0.522829
4618,0.490665
16272,0.525439
15875,0.550681
12157,0.478436
20116,0.520366
5526,0.528069
12916,0.493356
31331,0.512727
31764,0.490394
21761,0.524678
26370,0.471444
14885,0.481193
26682,0.537647
359,0.511307
207,0.494678
7109,0.53733
13214,0.545248
4910,0.553088
20803,0.513717
6802,0.518177
31443,0.514987
29756,0.472515
21989,0.499162
28642,0.464537
26474,0.484821
9361,0.494879
9287,0.52233
7326,0.503525
20031,0.498092
26392,0.530682
16147,0.510532
12026,0.454364
30939,0.491655
15868,0.539695
28631,0.545383
27469,0.501408
540,0.503725
16256,0.457828
9336,0.502139
15041,0.491524
11110,0.520503
3985,0.489957
26204,0.508981
5594,0.538257
858,0.473593
18452,0.529824
1605,0.511542
30479,0.50253
3267,0.484065
17886,0.498359
12415,0.509813
15612,0.546807
23368,0.494607
16266,0.518097
18618,0.533265
4021,0.473036
1216,0.496734
11028,0.490577
13677,0.516425
23891,0.500212
19798,0.537589
21218,0.504911
29425,0.510543
4773,0.516155
30837,0.53858
22302,0.515991
29566,0.47729
26245,0.47375
27252,0.524832
5714,0.486473
4052,0.519548
21124,0.506829
16811,0.467386
30153,0.548127
19023,0.528352
5760,0.485494
24719,0.529482
6631,0.517235
28058,0.482142
5281,0.523349
10105,0.492403
8427,0.48607
19768,0.468379
4879,0.486656
13910,0.483165
20269,0.503417
7863,0.466924
17621,0.54728
25726,0.501902
592,0.519574
23064,0.466414
9281,0.511991
6972,0.474489
16325,0.518776
27880,0.510844
4,0.538153
11625,0.487838
22017,0.510549
248,0.536975
3875,0.532032
3242,0.517577
9280,0.540618
18444,0.512006
22192,0.477728
18683,0.502617
2975,0.482168
1748,0.476307
31478,0.483246
5743,0.489094
3839,0.543436
14089,0.549705
22410,0.52659
22549,0.468343
27914,0.480828
9729,0.504287
31233,0.511624
17293,0.498141
30905,0.477771
8847,0.45676
9474,0.485122
29412,0.477573
31100,0.497847
21086,0.484944
31434,0.467632
24251,0.488983
11270,0.492006
17467,0.520717
11519,0.508235
28830,0.497602
15019,0.494414
14260,0.507635
16551,0.506196
21441,0.536385
18209,0.461669
30470,0.498832
11030,0.499685
11655,0.465767
12778,0.509823
24795,0.520032
11018,0.50766
30044,0.501342
730,0.535117
10361,0.483123
20658,0.494797
28965,0.506242
25869,0.52959
11942,0.550709
3214,0.49942
19914,0.519919
28739,0.512061
16896,0.470398
8313,0.512021
27634,0.534641
25779,0.496178
15572,0.498473
9613,0.554971
8381,0.482882
14750,0.474047
26703,0.478121
11901,0.474293
13158,0.538879
11296,0.520088
18061,0.481441
6891,0.495205
3107,0.521412
6337,0.483996
27273,0.506701
13480,0.512027
7896,0.539993
7158,0.476413
23990,0.523779
30410,0.503731
27377,0.462146
22469,0.529665
18907,0.492178
18699,0.511694
9799,0.506334
6388,0.480624
8887,0.486222
10250,0.517712
6072,0.469011
2782,0.489237
5979,0.540202
1248,0.533725
15195,0.510377
8184,0.523752
7285,0.540825
3948,0.482234
20615,0.491627
20084,0.503772
6889,0.486203
29439,0.499694
23023,0.499564
12736,0.518562
31186,0.495897
28470,0.456731
29129,0.486298
322,0.473224
4521,0.459321
31318,0.496953
24545,0.545271
13618,0.540712
551,0.533286
6410,0.470073
17924,0.520391
3299,0.501754
18631,0.46294
9245,0.498575
10022,0.485115
18809,0.537353
3905,0.49976
8019,0.510365
11167,0.474197
12590,0.469301
11948,0.529192
13894,0.534476
26329,0.468169
20657,0.487177
14800,0.506096
27607,0.528313
23566,0.462511
25390,0.462742
10177,0.531805
17163,0.501094
5231,0.507315
7247,0.509659
5867,0.495174
10627,0.503584
27358,0.51297
4027,0.456934
23092,0.512773
29721,0.513278
23538,0.50417
18275,0.484941
10873,0.489656
5465,0.526748
6585,0.495162
607,0.460531
23093,0.494514
5386,0.45581
12476,0.536663
4836,0.485364
14995,0.543213
30719,0.528999
19198,0.492602
22254,0.506178
20618,0.506057
23336,0.518727
15385,0.509424
27399,0.493867
7342,0.506786
30245,0.48712
17208,0.503255
28883,0.478611
10079,0.474835
22039,0.54047
25370,0.493274
30927,0.522906
23271,0.483546
12265,0.507231
23153,0.50606
6045,0.497138
7327,0.490529
31120,0.509836
3563,0.544908
14442,0.522521
15196,0.550039
7508,0.496406
15206,0.537085
20194,0.524508
2973,0.512257
911,0.550808
16563,0.50587
3547,0.496399
1309,0.516158
29177,0.541947
7892,0.533176
25880,0.511933
6745,0.483612
535,0.50908
10535,0.456782
18784,0.51913
24179,0.484433
30707,0.531565
25583,0.486875
11334,0.470667
10521,0.484349
24408,0.515014
17045,0.507657
18591,0.489543
21596,0.52114
3392,0.517543
26237,0.472063
20907,0.521148
3690,0.482035
772,0.487762
12357,0.519188
2736,0.475803
9863,0.519136
5918,0.495798
26830,0.477798
23693,0.476335
150,0.536108
29113,0.487091
1847,0.54134
19063,0.526397
8874,0.467187
18841,0.494987
15023,0.477942
5798,0.536411
31543,0.518309
29025,0.533187
19409,0.522671
8212,0.478038
631,0.514925
14414,0.507093
24941,0.503868
13529,0.463952
4331,0.511738
23024,0.4835
17429,0.54619
3830,0.543685
22010,0.514279
5126,0.493558
24708,0.46641
29920,0.528001
15698,0.516403
16721,0.481977
13940,0.460148
18986,0.518704
23819,0.512821
29772,0.485918
10035,0.51666
17346,0.483751
683,0.541234
3139,0.516329
16194,0.509425
19620,0.516796
26004,0.504811
20916,0.505654
23310,0.518945
25543,0.460739
24056,0.517244
12519,0.463422
23266,0.538863
20287,0.54412
25452,0.522468
4066,0.485541
17852,0.533972
23802,0.521209
28574,0.509749
25047,0.498631
10374,0.498272
27546,0.546376
6484,0.520185
4965,0.51851
7307,0.516196
314,0.507773
2964,0.516905
4459,0.469665
1361,0.508584
20043,0.485437
28477,0.493082
4858,0.527693
16028,0.467972
18509,0.53141
27529,0.465752
21144,0.526405
15279,0.476547
9712,0.48178
22552,0.48686
22817,0.522094
12555,0.482628
1407,0.48552
27493,0.500091
28957,0.507071
7121,0.511852
17333,0.477861
24693,0.533694
6759,0.477171
8615,0.460806
15750,0.531429
22960,0.493795
16047,0.511726
1755,0.504019
15794,0.485384
21852,0.456712
21820,0.507027
22467,0.534965
24452,0.552204
5775,0.523814
13328,0.521801
29602,0.505873
9723,0.494327
14487,0.529256
27006,0.535358
173,0.510332
422,0.491159
22237,0.531211
7948,0.52448
16815,0.515068
19709,0.528294
26687,0.505183
29385,0.531421
3110,0.524059
8705,0.55202
74,0.51131
8747,0.519151
15673,0.51374
28547,0.538608
29105,0.46617
25519,0.512219
8128,0.532201
1915,0.54583
31730,0.52289
13469,0.489546
22524,0.497874
11139,0.522354
28783,0.556446
5870,0.474914
13822,0.456138
17528,0.499381
19528,0.521594
22127,0.509216
25051,0.514241
6367,0.503593
21552,0.510885
30091,0.47335
544,0.524342
22673,0.460914
4356,0.528483
5871,0.502351
28803,0.532444
6057,0.527961
14181,0.534751
4568,0.482186
16066,0.513989
21187,0.49427
13902,0.490873
6845,0.537346
15677,0.522047
21341,0.498617
8886,0.458722
13926,0.486009
2225,0.476546
31203,0.477237
16364,0.478347
10807,0.491813
5888,0.535462
12890,0.545136
12797,0.501947
9697,0.511064
29316,0.523053
24589,0.524185
2157,0.53804
27999,0.522113
28976,0.506596
3873,0.513752
26556,0.469728
903,0.492165
8889,0.553459
15579,0.507597
6956,0.507276
11594,0.514797
18718,0.479388
6967,0.472381
4876,0.510037
4011,0.490726
10751,0.481035
24051,0.53466
12542,0.456937
29687,0.520779
18105,0.543909
22988,0.520964
21310,0.537996
29971,0.461678
17991,0.54125
21051,0.463862
11932,0.504637
16687,0.478707
10918,0.529003
8717,0.504556
25173,0.493616
1094,0.502128
30375,0.479376
1337,0.496479
18812,0.534453
11599,0.527821
901,0.513122
29519,0.529904
16330,0.5086
30131,0.525028
30920,0.478055
17104,0.489598
4866,0.502522
2801,0.459387
4007,0.542452
25911,0.526034
2947,0.495235
1066,0.475758
9360,0.541326
16765,0.509402
3320,0.525497
5149,0.537972
9806,0.458601
2363,0.496859
16878,0.528508
27518,0.523075
8852,0.539346
12919,0.482078
24912,0.522253
24479,0.521116
4464,0.479854
4245,0.524793
24346,0.519933
21249,0.500234
27483,0.503173
22801,0.482601
19191,0.487081
1225,0.48158
24816,0.488187
12296,0.494753
14784,0.487621
23213,0.541451
8162,0.527698
15647,0.527239
11047,0.485214
7984,0.496
23490,0.499524
23029,0.526515
5096,0.553341
25125,0.484263
22666,0.496871
4542,0.492281
15753,0.543783
